id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
2492,1720,Visa,Debit,4.06355E+15,2020-05-01,737,YES,2,1241,2005-04-01,2014
2642,1699,Mastercard,Debit (Prepaid),5.89906E+15,2020-01-01,49,YES,1,70,2010-04-01,2010
2204,1699,Visa,Debit,4.69532E+15,2022-08-01,519,YES,1,60610,2008-03-01,2008
4245,1699,Mastercard,Debit,5.38467E+15,2022-05-01,508,YES,1,50961,2008-08-01,2010
4437,1699,Visa,Debit,4.91355E+15,2020-10-01,412,YES,1,31896,2014-08-01,2014
5043,1699,Amex,Credit,3.68846E+14,2013-10-01,144,YES,1,30500,2006-10-01,2007
5593,1699,Amex,Credit,3.0405E+14,2015-10-01,923,YES,2,19300,2010-11-01,2010
1018,1699,Mastercard,Credit,5.78232E+15,2006-06-01,758,YES,1,24600,2003-02-01,2013
2922,1495,Amex,Credit,3.24324E+14,2016-07-01,548,YES,1,15700,2007-05-01,2013
4941,1495,Visa,Debit (Prepaid),4.98039E+15,2022-08-01,222,YES,2,22,1999-10-01,2016
2071,1495,Visa,Credit,4.4558E+15,2007-05-01,651,YES,1,3100,2004-03-01,2011
3531,1495,Visa,Debit,4.21134E+15,2019-04-01,108,YES,1,42241,2011-06-01,2012
5767,1495,Visa,Debit,4.12679E+15,2020-07-01,502,YES,1,25497,2000-12-01,2012
1568,1495,Mastercard,Debit,5.5455E+15,2020-02-01,42,YES,1,28188,2020-02-01,2020
2099,1495,Visa,Credit,4.76371E+15,2020-04-01,329,NO,2,14300,2005-03-01,2012
548,1005,Mastercard,Debit,5.29781E+15,2020-11-01,436,YES,2,12035,2020-01-01,2020
1569,439,Mastercard,Credit,5.33202E+15,2020-02-01,171,YES,2,10800,2020-02-01,2020
2762,439,Mastercard,Debit,5.42706E+15,2020-05-01,439,NO,1,16332,2016-04-01,2016
5172,1285,Visa,Debit,4.11445E+15,2021-12-01,613,YES,2,6724,2009-10-01,2011
3216,1285,Mastercard,Debit,5.60777E+15,2023-12-01,609,YES,2,20933,2000-06-01,2014
2180,1973,Mastercard,Debit,5.90531E+15,2020-08-01,400,YES,1,25253,2008-03-01,2008
1284,1973,Visa,Debit,4.17548E+15,2021-04-01,147,YES,2,13202,2011-02-01,2011
2342,1973,Mastercard,Debit (Prepaid),5.36886E+15,2020-03-01,207,YES,2,78,2015-03-01,2015
2879,1973,Mastercard,Debit,5.70057E+15,2021-01-01,37,YES,1,16441,2005-05-01,2008
549,448,Mastercard,Credit,5.11466E+15,2021-02-01,247,YES,2,7200,2020-01-01,2020
4633,1907,Mastercard,Debit,5.90452E+15,2023-09-01,838,YES,1,8342,2007-09-01,2009
550,1907,Mastercard,Credit,5.87388E+15,2021-09-01,895,YES,2,5700,2020-01-01,2020
2660,73,Visa,Credit,4.81347E+15,2020-03-01,563,YES,1,14300,2010-04-01,2010
2720,73,Visa,Debit,4.78236E+15,2024-06-01,12,NO,1,17252,2013-04-01,2013
4713,73,Mastercard,Credit,5.04971E+15,2023-07-01,980,YES,1,11900,2009-09-01,2012
4323,1097,Mastercard,Debit,5.0648E+15,2022-01-01,477,YES,1,10445,2010-08-01,2010
4324,1097,Mastercard,Debit (Prepaid),5.10137E+15,2011-05-01,237,YES,1,73,2010-08-01,2010
4690,1097,Visa,Debit,4.43875E+15,2022-05-01,781,YES,1,17319,2008-09-01,2010
5728,1644,Visa,Credit,4.62391E+15,2020-02-01,314,YES,2,9400,2016-11-01,2016
3089,1644,Discover,Credit,6.24434E+15,2015-04-01,414,YES,2,8900,2011-05-01,2014
5525,1644,Mastercard,Debit,5.54348E+15,2021-04-01,192,YES,2,9324,2008-11-01,2009
3867,1644,Visa,Debit,4.02373E+15,2024-01-01,3,YES,2,8834,2008-07-01,2017
3001,1644,Mastercard,Debit,5.99814E+15,2022-05-01,174,YES,1,8304,2009-05-01,2013
3444,1644,Visa,Credit,4.71574E+15,2023-07-01,643,YES,1,10900,2009-06-01,2009
982,967,Visa,Credit,4.24919E+15,2014-03-01,613,YES,2,9300,2000-02-01,2006
3118,967,Mastercard,Debit,5.50591E+15,2012-09-01,646,YES,1,10946,2012-05-01,2012
1570,1929,Mastercard,Debit,5.95051E+15,2020-02-01,729,YES,2,24576,2020-02-01,2020
4650,1114,Visa,Credit,4.41706E+15,2017-10-01,693,YES,2,12500,2007-09-01,2013
4246,1114,Mastercard,Debit (Prepaid),5.69446E+15,2024-01-01,86,YES,2,40,2008-08-01,2009
4325,1114,Mastercard,Debit,5.62011E+15,2024-11-01,339,YES,2,21408,2010-08-01,2015
1029,1087,Mastercard,Debit,5.4035E+15,2020-02-01,642,NO,1,9433,2004-02-01,2009
3266,1087,Amex,Credit,3.45939E+14,2020-11-01,382,YES,2,7400,2004-06-01,2006
1571,95,Mastercard,Debit,5.5385E+15,2020-02-01,247,YES,1,34858,2020-02-01,2020
1848,95,Visa,Debit,4.18496E+15,2020-02-01,526,NO,1,28147,2020-02-01,2020
551,1778,Mastercard,Debit,5.6403E+15,2022-08-01,259,YES,1,13857,2020-01-01,2020
1572,1778,Mastercard,Debit,5.99574E+15,2021-09-01,674,YES,2,10236,2020-02-01,2020
3770,1031,Mastercard,Credit,5.30009E+15,2024-04-01,94,YES,1,15700,2006-07-01,2010
130,1031,Mastercard,Debit,5.4384E+15,2021-05-01,868,YES,2,25080,2007-01-01,2012
2565,1031,Mastercard,Debit,5.47734E+15,2012-06-01,801,YES,2,31604,2008-04-01,2014
4009,1031,Mastercard,Credit,5.44519E+15,2015-10-01,194,YES,2,5600,2013-07-01,2013
5698,1031,Mastercard,Debit,5.17909E+15,2022-03-01,274,YES,1,16220,2014-11-01,2014
3002,1031,Mastercard,Debit,5.98495E+15,2021-11-01,289,YES,1,44568,2009-05-01,2011
196,1031,Mastercard,Credit,5.30153E+15,2012-07-01,424,YES,2,12500,2009-01-01,2009
4714,1031,Mastercard,Credit,5.97289E+15,2015-04-01,441,YES,2,12200,2009-09-01,2009
1849,788,Visa,Debit,4.77161E+15,2021-06-01,353,YES,2,27220,2020-02-01,2020
1573,788,Mastercard,Debit,5.10984E+15,2024-12-01,456,YES,2,14303,2020-02-01,2020
3571,728,Visa,Debit,4.43435E+15,2020-08-01,920,YES,2,10289,2013-06-01,2013
1174,728,Mastercard,Debit,5.20635E+15,2019-06-01,337,YES,2,10618,2009-02-01,2009
3421,728,Mastercard,Debit,5.55482E+15,2010-05-01,894,YES,2,10909,2009-06-01,2009
1246,1639,Visa,Debit,4.97366E+15,2023-02-01,703,YES,2,31554,2010-02-01,2010
807,1587,Visa,Debit,4.60058E+15,2020-02-01,105,YES,1,35148,2020-01-01,2020
3996,1587,Mastercard,Debit,5.63879E+15,2020-02-01,531,YES,2,35968,2012-07-01,2012
3034,1587,Amex,Credit,3.43246E+14,2022-07-01,728,YES,1,30900,2010-05-01,2016
5308,1883,Visa,Debit,4.74529E+15,2017-12-01,291,YES,1,22122,2015-10-01,2015
4551,1883,Mastercard,Debit,5.39156E+15,2023-01-01,139,YES,1,21240,2004-09-01,2006
4865,1883,Visa,Debit,4.11419E+15,2023-07-01,606,YES,2,33181,2013-09-01,2013
3401,1883,Visa,Credit,4.97107E+15,2016-11-01,354,YES,2,13900,2008-06-01,2008
2773,712,Visa,Debit,4.89148E+15,2018-12-01,326,YES,2,18316,2017-04-01,2017
3615,712,Visa,Debit,4.04743E+15,2024-05-01,615,YES,1,14858,2016-06-01,2016
5506,712,Visa,Debit,4.16796E+15,2022-10-01,954,YES,1,21414,2007-11-01,2008
4758,712,Discover,Credit,6.44332E+15,2021-07-01,518,YES,1,14900,2010-09-01,2010
3804,712,Mastercard,Debit,5.40087E+15,2020-06-01,591,YES,1,12992,2007-07-01,2015
4247,1414,Mastercard,Credit,5.95452E+15,2020-02-01,394,YES,1,8300,2008-08-01,2013
2057,1414,Mastercard,Debit (Prepaid),5.37676E+15,2011-04-01,26,YES,1,56,2004-03-01,2008
2205,1414,Visa,Debit,4.95241E+15,2023-09-01,78,YES,2,5283,2008-03-01,2010
2077,1414,Discover,Credit,6.66963E+15,2012-03-01,182,YES,2,10600,2005-03-01,2008
552,243,Mastercard,Debit,5.79551E+15,2023-03-01,987,YES,1,5158,2020-01-01,2020
4475,146,Visa,Debit,4.77892E+15,2021-02-01,656,YES,1,30320,2018-08-01,2018
1143,146,Mastercard,Credit,5.89512E+15,2022-11-01,726,YES,1,14200,2008-02-01,2011
2470,146,Visa,Debit,4.41751E+15,2021-03-01,178,YES,1,28911,2004-04-01,2011
1574,715,Mastercard,Debit,5.09863E+15,2023-04-01,18,YES,2,65185,2020-02-01,2020
6141,715,Mastercard,Debit,5.36952E+15,2022-08-01,597,YES,1,36570,2019-12-01,2019
5858,1489,Mastercard,Debit,5.8154E+15,2006-12-01,896,YES,1,14138,2006-12-01,2011
1850,1232,Visa,Debit,4.51547E+15,2020-06-01,464,YES,1,21752,2020-02-01,2020
808,1232,Visa,Debit,4.0097E+15,2020-06-01,922,YES,2,23137,2020-01-01,2020
5469,842,Visa,Debit,4.21299E+15,2021-01-01,884,YES,1,32808,2006-11-01,2012
553,486,Mastercard,Debit,5.96124E+15,2020-02-01,108,NO,1,29674,2020-01-01,2020
4993,763,Visa,Credit,4.00039E+15,2021-10-01,408,YES,2,24300,2003-10-01,2007
5393,154,Visa,Debit,4.90081E+15,2024-01-01,23,YES,2,17280,2003-11-01,2014
4340,154,Visa,Debit,4.28782E+15,2022-11-01,878,YES,2,4660,2010-08-01,2013
159,154,Mastercard,Debit,5.17511E+15,2011-03-01,151,YES,2,12557,2008-01-01,2013
5703,704,Visa,Debit,4.64347E+15,2024-03-01,281,YES,2,49425,2014-11-01,2014
4010,704,Mastercard,Debit,5.69695E+15,2024-02-01,206,YES,1,47330,2013-07-01,2013
3997,704,Mastercard,Debit,5.31779E+15,2020-02-01,205,YES,2,50774,2012-07-01,2012
2168,704,Amex,Credit,3.6478E+14,2022-12-01,611,YES,1,22800,2008-03-01,2008
5387,704,Mastercard,Debit,5.03631E+15,2009-12-01,979,YES,2,75640,2003-11-01,2009
2945,704,Visa,Debit,4.46342E+15,2024-12-01,763,YES,1,65540,2007-05-01,2012
1851,1409,Visa,Debit,4.15788E+15,2023-09-01,927,YES,2,16998,2020-02-01,2020
809,1601,Visa,Credit,4.52078E+15,2023-02-01,938,YES,2,12300,2020-01-01,2020
1852,1601,Visa,Credit,4.48302E+15,2021-05-01,825,NO,1,17100,2020-02-01,2020
226,729,Mastercard,Debit,5.2795E+15,2020-02-01,613,YES,2,23039,2010-01-01,2010
298,729,Mastercard,Debit,5.27948E+15,2023-04-01,166,YES,1,17795,2012-01-01,2012
2217,729,Mastercard,Credit,5.95867E+15,2022-12-01,906,YES,2,9000,2009-03-01,2011
5507,729,Visa,Debit,4.8501E+15,2008-05-01,361,YES,1,14424,2007-11-01,2010
3905,729,Visa,Credit,4.36725E+15,2022-08-01,956,YES,2,5700,2009-07-01,2011
4024,729,Mastercard,Debit,5.21969E+15,2014-12-01,164,NO,1,14626,2014-07-01,2014
1306,1016,Visa,Credit,4.72059E+15,2023-01-01,320,YES,1,200,2012-02-01,2012
5883,1016,Mastercard,Debit,5.47083E+15,2021-07-01,682,YES,1,282,2007-12-01,2009
2086,1016,Mastercard,Debit,5.5738E+15,2019-12-01,547,YES,2,350,2005-03-01,2011
4771,1214,Mastercard,Debit,5.9379E+15,2020-08-01,832,NO,2,42537,2010-09-01,2010
5508,1214,Visa,Debit,4.96817E+15,2021-05-01,607,YES,1,21073,2007-11-01,2011
1404,1760,Amex,Credit,3.5672E+14,2022-05-01,536,YES,1,14600,2020-02-01,2020
1575,1760,Mastercard,Debit,5.4167E+15,2024-10-01,938,YES,2,10722,2020-02-01,2020
1853,927,Visa,Debit,4.09507E+15,2024-02-01,892,NO,2,27618,2020-02-01,2020
4809,927,Mastercard,Debit,5.11859E+15,2020-04-01,847,YES,1,27180,2011-09-01,2011
554,1667,Mastercard,Debit,5.42162E+15,2020-01-01,724,YES,2,10522,2020-01-01,2020
5379,1796,Mastercard,Debit,5.34607E+15,2020-04-01,558,NO,2,18555,2002-11-01,2011
3998,1796,Mastercard,Debit,5.41956E+15,2020-11-01,119,NO,1,16746,2012-07-01,2012
4850,1796,Mastercard,Debit,5.3633E+15,2018-02-01,610,YES,1,15974,2013-09-01,2013
2964,179,Mastercard,Debit,5.07863E+15,2024-11-01,417,YES,2,17417,2008-05-01,2009
1854,179,Visa,Debit,4.27578E+15,2022-05-01,497,YES,2,519,2020-02-01,2020
5831,395,Mastercard,Credit,5.12836E+15,2009-07-01,544,YES,1,11500,2005-12-01,2013
3950,395,Visa,Credit,4.54463E+15,2022-08-01,761,YES,1,10100,2010-07-01,2011
5192,395,Mastercard,Debit,5.22046E+15,2014-08-01,915,YES,2,26174,2010-10-01,2011
2027,395,Visa,Credit,4.85139E+15,2024-02-01,137,YES,2,16400,2001-03-01,2011
1855,513,Visa,Credit,4.66754E+15,2020-09-01,606,YES,1,8000,2020-02-01,2020
810,513,Visa,Credit,4.66473E+15,2021-11-01,869,YES,2,9800,2020-01-01,2020
1354,513,Mastercard,Debit,5.97499E+15,2021-09-01,939,YES,1,24645,2015-02-01,2015
6139,513,Visa,Debit,4.53567E+15,2018-12-01,691,YES,2,14805,2018-12-01,2018
4618,187,Visa,Credit,4.50858E+15,2019-01-01,224,NO,1,3100,2006-09-01,2006
2483,491,Mastercard,Debit,5.10195E+15,2024-03-01,990,YES,2,6710,2005-04-01,2013
3236,491,Mastercard,Debit,5.43881E+15,2018-03-01,668,YES,2,7176,2002-06-01,2012
2050,491,Visa,Credit,4.30736E+15,2021-08-01,775,YES,2,8000,2003-03-01,2008
2021,1153,Mastercard,Debit (Prepaid),5.02617E+15,2024-09-01,271,YES,2,64,2001-03-01,2006
3906,377,Visa,Credit,4.9624E+15,2022-09-01,266,YES,2,16400,2009-07-01,2009
4669,377,Mastercard,Debit,5.02208E+15,2022-10-01,893,YES,2,2536,2008-09-01,2008
1175,377,Mastercard,Debit,5.0094E+15,2023-11-01,417,YES,1,30403,2009-02-01,2014
4602,377,Mastercard,Debit,5.87069E+15,2024-02-01,916,NO,1,32636,2006-09-01,2016
3003,377,Mastercard,Debit,5.07077E+15,2020-09-01,210,YES,2,2536,2009-05-01,2009
3176,850,Mastercard,Debit,5.9814E+15,2020-02-01,754,YES,2,23072,2016-05-01,2016
5699,850,Mastercard,Debit,5.94444E+15,2022-06-01,246,YES,1,20881,2014-11-01,2014
3017,1186,Visa,Debit,4.84506E+15,2021-01-01,278,YES,1,12325,2009-05-01,2009
61,1186,Visa,Debit (Prepaid),4.6847E+15,2022-09-01,621,YES,1,47,2004-01-01,2013
2946,1186,Visa,Debit,4.73139E+15,2020-11-01,782,YES,2,3433,2007-05-01,2007
3306,1694,Visa,Credit,4.86711E+15,2024-05-01,494,YES,1,16900,2005-06-01,2014
5032,1694,Visa,Debit (Prepaid),4.93224E+15,2021-01-01,185,YES,2,31,2005-10-01,2013
5944,1694,Visa,Credit,4.02099E+15,2024-02-01,94,YES,2,17700,2008-12-01,2011
5288,1694,Mastercard,Debit,5.68938E+15,2016-11-01,656,NO,1,23995,2014-10-01,2014
3079,1694,Visa,Credit,4.32511E+15,2024-12-01,658,YES,1,16900,2010-05-01,2010
5668,716,Mastercard,Debit (Prepaid),5.49408E+15,2013-07-01,855,NO,1,60,2012-11-01,2012
811,716,Visa,Credit,4.29567E+15,2023-01-01,900,YES,1,7000,2020-01-01,2020
555,716,Mastercard,Debit,5.51398E+15,2023-03-01,404,YES,2,7139,2020-01-01,2020
3965,716,Discover,Credit,6.84969E+15,2024-03-01,590,YES,2,5200,2011-07-01,2011
556,716,Mastercard,Debit,5.16945E+15,2021-09-01,443,YES,1,10199,2020-01-01,2020
4715,716,Mastercard,Credit,5.16835E+15,2024-02-01,700,YES,1,9800,2009-09-01,2009
5604,1131,Mastercard,Debit,5.12092E+15,2021-05-01,974,YES,2,21417,2010-11-01,2010
3093,1131,Mastercard,Credit,5.47724E+15,2023-07-01,908,YES,1,14600,2011-05-01,2018
4378,1131,Visa,Debit,4.41051E+15,2023-05-01,405,NO,2,23898,2011-08-01,2011
3347,1131,Mastercard,Credit,5.67763E+15,2007-11-01,707,YES,2,18200,2007-06-01,2008
3052,1719,Mastercard,Debit,5.64999E+15,2022-05-01,600,YES,2,16034,2010-05-01,2010
2058,1719,Mastercard,Debit,5.03407E+15,2022-03-01,285,YES,2,24775,2004-03-01,2010
4942,1719,Mastercard,Debit,5.07987E+15,2022-06-01,200,YES,2,1976,2000-10-01,2008
557,254,Mastercard,Credit,5.78673E+15,2024-04-01,230,YES,2,15900,2020-01-01,2020
1247,254,Visa,Debit,4.81707E+15,2020-06-01,185,YES,2,27623,2010-02-01,2018
1576,254,Mastercard,Debit,5.75209E+15,2021-12-01,728,YES,1,17584,2020-02-01,2020
2717,226,Mastercard,Debit,5.39212E+15,2018-03-01,949,YES,1,56640,2013-04-01,2013
1856,226,Visa,Debit,4.25028E+15,2022-10-01,648,YES,1,39553,2020-02-01,2020
812,226,Visa,Debit,4.04242E+15,2022-10-01,437,YES,2,42218,2020-01-01,2020
4834,1307,Mastercard,Credit,5.94874E+15,2021-05-01,950,YES,1,21900,2012-09-01,2012
5912,1307,Visa,Credit,4.4622E+15,2014-01-01,58,YES,2,18700,2007-12-01,2009
2810,1307,Visa,Credit,4.75762E+15,2021-02-01,258,YES,2,29200,2000-05-01,2010
3730,1307,Discover,Credit,6.89467E+15,2024-06-01,882,YES,1,26600,2005-07-01,2009
111,1307,Visa,Debit,4.21226E+15,2021-10-01,186,YES,2,17280,2006-01-01,2012
5060,1095,Visa,Debit,4.26461E+15,2020-02-01,66,YES,1,14761,2006-10-01,2011
335,1095,Visa,Debit,4.47698E+15,2022-08-01,789,YES,1,15158,2014-01-01,2014
4691,1095,Visa,Debit,4.7614E+15,2021-06-01,579,YES,1,16464,2008-09-01,2009
5461,1095,Mastercard,Debit,5.1576E+15,2017-11-01,354,YES,2,19100,2006-11-01,2007
5669,1095,Mastercard,Debit,5.16216E+15,2022-03-01,367,YES,1,19332,2012-11-01,2012
5150,1729,Mastercard,Debit,5.02819E+15,2020-01-01,644,YES,2,39431,2009-10-01,2016
4634,1466,Mastercard,Credit,5.8014E+15,2024-10-01,190,NO,1,9800,2007-09-01,2015
5884,1466,Mastercard,Debit,5.94685E+15,2020-09-01,405,YES,1,1866,2007-12-01,2014
6055,1226,Visa,Debit (Prepaid),4.85681E+15,2024-10-01,49,YES,1,64,2011-12-01,2011
4159,1226,Mastercard,Credit,5.19195E+15,2021-04-01,7,YES,2,9600,2005-08-01,2013
2231,1226,Visa,Debit,4.70345E+15,2023-06-01,540,YES,1,10000,2009-03-01,2012
4126,1755,Discover,Credit,6.48973E+15,2021-03-01,894,YES,1,7600,2004-08-01,2011
998,1755,Mastercard,Debit (Prepaid),5.34654E+15,2024-09-01,883,YES,2,44,2002-02-01,2012
4228,1755,Visa,Debit,4.46762E+15,2020-10-01,60,YES,1,12519,2007-08-01,2009
2857,1755,Mastercard,Debit,5.6586E+15,2010-02-01,436,YES,1,4067,2004-05-01,2020
1248,1755,Visa,Debit,4.354E+15,2016-10-01,159,YES,2,367,2010-02-01,2015
1315,1755,Mastercard,Credit,5.56082E+15,2017-09-01,173,YES,2,9400,2013-02-01,2013
558,475,Mastercard,Debit,5.37743E+15,2022-01-01,246,YES,1,15579,2020-01-01,2020
4975,1956,Visa,Credit,4.20831E+15,2006-09-01,135,YES,1,11500,2002-10-01,2009
5642,1956,Discover,Credit,6.67931E+15,2021-09-01,558,NO,2,9500,2011-11-01,2011
1125,1956,Visa,Debit,4.89868E+15,2023-01-01,802,YES,1,13356,2007-02-01,2007
2451,1956,Visa,Debit,4.72718E+15,2020-02-01,986,YES,1,16385,2003-04-01,2011
320,706,Visa,Credit,4.39504E+15,2023-11-01,115,YES,2,12500,2013-01-01,2013
4284,706,Amex,Credit,3.28201E+14,2017-05-01,545,YES,1,13700,2009-08-01,2013
5114,474,Mastercard,Debit,5.78608E+15,2021-10-01,819,YES,1,37303,2008-10-01,2011
2493,474,Visa,Credit,4.70008E+15,2015-04-01,487,YES,1,16900,2005-04-01,2014
3844,474,Mastercard,Debit,5.17152E+15,2020-11-01,781,YES,2,33723,2008-07-01,2010
4034,474,Discover,Credit,6.64675E+15,2022-09-01,583,YES,2,14600,2015-07-01,2015
2218,474,Mastercard,Debit,5.70747E+15,2022-03-01,233,YES,1,38084,2009-03-01,2010
5845,474,Visa,Credit,4.92032E+15,2021-01-01,328,YES,2,22300,2005-12-01,2014
5406,1259,Mastercard,Debit,5.78923E+15,2024-11-01,375,YES,2,62760,2004-11-01,2010
3422,1259,Mastercard,Debit (Prepaid),5.0185E+15,2022-06-01,319,YES,1,62,2009-06-01,2009
5913,1259,Visa,Debit (Prepaid),4.99869E+15,2023-08-01,839,YES,1,76,2007-12-01,2011
2045,1259,Mastercard,Debit,5.93239E+15,2014-04-01,612,YES,1,98334,2003-03-01,2007
3289,1259,Mastercard,Debit,5.68156E+15,2021-04-01,699,YES,2,141391,2005-06-01,2005
2006,1259,Visa,Debit,4.60604E+15,2022-07-01,40,YES,1,78790,1997-03-01,2011
3384,320,Mastercard,Debit,5.4213E+15,2024-09-01,889,NO,2,15292,2008-06-01,2011
1144,320,Mastercard,Debit,5.62183E+15,2012-10-01,690,YES,3,11696,2008-02-01,2015
1405,93,Amex,Credit,3.38538E+14,2024-09-01,557,YES,2,11400,2020-02-01,2020
1577,93,Mastercard,Debit (Prepaid),5.46953E+15,2020-02-01,372,YES,2,0,2020-02-01,2020
6028,93,Visa,Debit,4.476E+15,2024-01-01,865,YES,2,10198,2010-12-01,2013
6091,93,Visa,Credit,4.23134E+15,2021-02-01,441,YES,1,1800,2013-12-01,2013
6001,1182,Mastercard,Debit,5.75118E+15,2021-12-01,718,YES,1,5716,2010-12-01,2020
2852,150,Discover,Credit,6.2523E+15,2020-05-01,976,YES,3,22400,2004-05-01,2015
2505,150,Mastercard,Debit,5.33197E+15,2021-09-01,39,YES,2,16872,2006-04-01,2010
5775,150,Visa,Debit,4.56608E+15,2018-06-01,347,YES,2,7202,2001-12-01,2016
1578,1327,Mastercard,Debit,5.19028E+15,2022-11-01,789,YES,1,15516,2020-02-01,2020
1579,1327,Mastercard,Debit,5.39237E+15,2021-08-01,97,YES,1,18462,2020-02-01,2020
5019,784,Discover,Credit,6.31423E+15,2023-08-01,102,YES,1,7800,2005-10-01,2008
347,784,Mastercard,Debit (Prepaid),5.89025E+15,2022-11-01,136,YES,2,64,2015-01-01,2015
3373,784,Amex,Credit,3.74654E+14,2023-08-01,358,YES,2,15400,2008-06-01,2015
4987,784,Mastercard,Debit (Prepaid),5.9851E+15,2012-02-01,13,YES,1,12,2003-10-01,2012
1580,1471,Mastercard,Credit,5.17133E+15,2024-02-01,23,YES,1,5900,2020-02-01,2020
3094,1471,Mastercard,Credit,5.15551E+15,2020-02-01,151,YES,1,7900,2011-05-01,2011
1581,367,Mastercard,Debit (Prepaid),5.04934E+15,2022-04-01,43,NO,1,83,2020-02-01,2020
1582,367,Mastercard,Credit,5.39577E+15,2024-04-01,11,YES,2,6200,2020-02-01,2020
4326,1050,Mastercard,Debit,5.04493E+15,2022-04-01,812,YES,2,2072,2010-08-01,2010
3472,1050,Mastercard,Debit,5.25434E+15,2024-07-01,93,YES,2,10224,2010-06-01,2016
5214,1050,Visa,Debit (Prepaid),4.47572E+15,2019-11-01,237,YES,2,49,2010-10-01,2010
2661,207,Visa,Credit,4.84211E+15,2022-01-01,786,YES,1,7700,2010-04-01,2010
2506,207,Mastercard,Debit,5.58471E+15,2023-05-01,188,YES,1,16266,2006-04-01,2007
2143,207,Mastercard,Debit (Prepaid),5.65704E+15,2015-12-01,742,YES,2,9,2007-03-01,2015
2260,207,Visa,Debit,4.14998E+15,2021-02-01,426,YES,2,5141,2010-03-01,2010
385,207,Visa,Credit,4.61201E+15,2022-09-01,929,YES,1,5800,2019-01-01,2019
1583,1838,Mastercard,Debit,5.23005E+15,2024-06-01,621,YES,2,1990,2020-02-01,2020
5002,798,Amex,Credit,3.28676E+14,2010-08-01,66,YES,1,13900,2004-10-01,2010
2833,798,Visa,Credit,4.07575E+15,2022-07-01,157,YES,2,19700,2002-05-01,2011
5870,798,Visa,Debit,4.41557E+15,2020-09-01,811,YES,2,29740,2006-12-01,2011
963,798,Visa,Debit,4.90535E+15,2023-07-01,814,YES,2,30039,1998-02-01,2010
2693,1207,Mastercard,Credit,5.67083E+15,2020-11-01,143,YES,1,16800,2012-04-01,2012
6056,1207,Visa,Debit,4.0931E+15,2021-08-01,507,YES,1,17010,2011-12-01,2011
5805,1207,Discover,Credit,6.13531E+15,2014-01-01,814,YES,2,22800,2004-12-01,2016
3138,1012,Visa,Debit,4.07812E+15,2022-12-01,754,YES,1,21086,2013-05-01,2013
3580,1012,Mastercard,Debit,5.89341E+15,2015-08-01,336,YES,1,14531,2014-06-01,2014
4896,844,Mastercard,Credit,5.51676E+15,2024-12-01,683,NO,2,8900,2016-09-01,2016
3445,844,Visa,Credit,4.15029E+15,2013-05-01,896,YES,1,10000,2009-06-01,2016
5234,334,Mastercard,Debit,5.52646E+15,2022-04-01,100,YES,1,14227,2011-10-01,2012
5595,334,Discover,Credit,6.17991E+15,2021-04-01,135,YES,2,11200,2010-11-01,2010
2522,334,Amex,Credit,3.20108E+14,2020-02-01,764,YES,1,9500,2007-04-01,2010
813,815,Visa,Credit,4.47749E+15,2020-01-01,49,YES,1,5200,2020-01-01,2020
1393,815,Visa,Debit (Prepaid),4.47609E+15,2019-04-01,428,YES,1,111,2019-02-01,2019
5964,1100,Mastercard,Debit,5.57483E+15,2021-06-01,598,YES,1,14532,2009-12-01,2020
5079,1100,Mastercard,Debit,5.6894E+15,2024-10-01,108,YES,1,30044,2007-10-01,2011
559,407,Mastercard,Debit,5.45075E+15,2021-07-01,706,YES,2,21749,2020-01-01,2020
1406,407,Amex,Credit,3.72726E+14,2020-02-01,995,YES,2,15800,2020-02-01,2020
560,407,Mastercard,Debit (Prepaid),5.84167E+15,2022-07-01,278,YES,2,22,2020-01-01,2020
428,407,Discover,Credit,6.74763E+15,2020-02-01,65,YES,1,14300,2020-01-01,2020
5780,1244,Mastercard,Debit,5.98455E+15,2024-02-01,332,YES,1,14270,2002-12-01,2014
5885,1740,Mastercard,Debit,5.82399E+15,2011-05-01,972,YES,2,23189,2007-12-01,2008
2382,1740,Mastercard,Debit,5.03964E+15,2021-01-01,50,YES,1,20612,2019-03-01,2019
1584,1740,Mastercard,Debit,5.48935E+15,2021-11-01,288,YES,2,22424,2020-02-01,2020
5338,1740,Mastercard,Debit,5.6913E+15,2019-10-01,19,YES,1,17748,2019-10-01,2019
4248,1754,Mastercard,Debit,5.98992E+15,2022-06-01,242,YES,1,3039,2008-08-01,2008
2898,1184,Mastercard,Debit,5.56148E+15,2020-05-01,302,YES,1,39751,2006-05-01,2007
6107,1184,Mastercard,Debit,5.66526E+15,2015-12-01,279,YES,1,27876,2015-12-01,2015
4202,1184,Mastercard,Debit,5.09162E+15,2023-11-01,902,YES,2,21743,2007-08-01,2007
4897,1184,Mastercard,Debit,5.98968E+15,2023-08-01,683,YES,2,21120,2016-09-01,2016
3932,1184,Mastercard,Debit,5.82745E+15,2020-07-01,580,YES,1,29828,2010-07-01,2011
1585,1440,Mastercard,Debit,5.35185E+15,2021-11-01,520,NO,1,9740,2020-02-01,2020
2104,200,Discover,Credit,6.98877E+15,2007-04-01,936,YES,2,14600,2006-03-01,2014
2875,200,Amex,Credit,3.42172E+14,2023-04-01,59,YES,2,1400,2005-05-01,2009
